word,ease_score
ВЕКО,2.5700
ОФИЦЕРСКИЙ,2.5700
ОБЛОМОК,2.5700
КРЕСТЬЯНСКИЙ,2.5700
МАХНУТЬ,2.5600
МЕТАТЬСЯ,2.5600
СПАЛИТЬ,2.5600
НЕДОВОЛЬНО,2.5600
СТАРЕНЬКИЙ,2.5600
ПРОМОЛЧАТЬ,2.5600
РУБАХА,2.5600
ПУСТЫННЫЙ,2.5600
ОБЪЕКТИВНЫЙ,2.5600
ПРОСИДЕТЬ,2.5600
ЗРАЧОК,2.5600
ТРЯСТИСЬ,2.5500
БЛАГОДАРНОСТЬ,2.5500
ЖИДКОСТЬ,2.5500
КОМАНДОВАНИЕ,2.5500
ПОСЛЕДСТВИЕ,2.5500
НАПРАВИТЬСЯ,2.5500
СОЕДИНЕНИЕ,2.5500
ДОКАЗАТЕЛЬСТВО,2.5500
ПОДОКОННИК,2.5500
ВЫПАСТЬ,2.5500
СООБРАЗИТЬ,2.5500
ПОПАСТЬСЯ,2.5500
ТЁЩА,2.5500
УДАЛЯТЬСЯ,2.5500
ПОГРУЗИТЬ,2.5500
СНИТЬСЯ,2.5500
МУТНЫЙ,2.5500
ЧЕЧЕНСКИЙ,2.5500
ШЁПОТ,2.5500
ПОЗДРАВЛЯТЬ,2.5400
РАЗДАВИТЬ,2.5400
ШЕВЕЛИТЬСЯ,2.5400
МАЛЕЙШИЙ,2.5400
СЕРДИТО,2.5400
СОХРАНИТЬСЯ,2.5400
ПОДОЗРИТЕЛЬНЫЙ,2.5400
УТРАТИТЬ,2.5400
ЗДОРОВЕННЫЙ,2.5400
ПРЕДСТАВИТЬСЯ,2.5400
МУДРОСТЬ,2.5400
ЗАВЕДЕНИЕ,2.5400
СЫТЫЙ,2.5400
РЕДКОСТЬ,2.5400
НЫРНУТЬ,2.5400
НАБИТЫЙ,2.5400
ОТВЕРНУТЬСЯ,2.5400
ПРОЧИЙ,2.5300
ГОСТИНЫЙ,2.5300
ДРОВОСЕК,2.5300
УТВЕРЖДЕНИЕ,2.5300
КОНСТРУКЦИЯ,2.5300
ПОСЛУШНО,2.5300
ГОВОРИТЬСЯ,2.5300
СТАЛИНСКИЙ,2.5300
МИЛОСТЬ,2.5300
МИСКА,2.5300
ЛИЛОВЫЙ,2.5300
ВЕЩИЙ,2.5300
ДОСТОИНСТВО,2.5200
УНИЧТОЖЕНИЕ,2.5200
КАТИТЬСЯ,2.5200
ДОЛЖНЫЙ,2.5200
НАЙТИСЬ,2.5200
ВЫТЕРЕТЬ,2.5200
СЖИМАТЬ,2.5200
ТРОПИНКА,2.5200
ПОВОРАЧИВАТЬ,2.5200
РВАНУТЬ,2.5200
ЧУДОВИЩНЫЙ,2.5200
ВОЗГЛАВЛЯТЬ,2.5200
ЧЕЛОВЕЧЕСТВО,2.5100
ПРОИСХОЖДЕНИЕ,2.5100
УСПЕВАТЬ,2.5100
ПЕРЧАТКА,2.5100
ЯРОСТЬ,2.5100
АККУРАТНЫЙ,2.5100
ОКОНЧАНИЕ,2.5100
ПОПАДАТЬСЯ,2.5100
УДИВЛЕННО,2.5100
ДЕЛЕГАЦИЯ,2.5100
ОТОДВИНУТЬ,2.5100
ЗАЖАТЬ,2.5100
ДО СВИДАНИЯ,2.5100
ВАЙ-ФАЙ,2.5100
БАШМАК,2.5000
СТОНАТЬ,2.5000
ИЗВИНИТЬ,2.5000
УДИВЛЕНИЕ,2.5000
ВЫСКОЧИТЬ,2.5000
РАЗЛИЧНЫЙ,2.5000
ПРАВЛЕНИЕ,2.5000
ВЫНИМАТЬ,2.5000
КЛОК,2.5000
НЕХОРОШИЙ,2.5000
СТРОЙНЫЙ,2.5000
ЛАБОРАТОРИЯ,2.5000
КОММУНИСТИЧЕСКИЙ,2.5000
ПРОТИВОПОЛОЖНЫЙ,2.5000
ДОПУСТИМЫЙ,2.5000
ПОТРЕБНОСТЬ,2.5000
ОСОБЕННОСТЬ,2.4900
ДЕЛАТЬСЯ,2.4900
ОБЯЗАННОСТЬ,2.4900
ЧЁТКИЙ,2.4900
ИСПУГАННЫЙ,2.4900
СОЛОМА,2.4900
ПОИНТЕРЕСОВАТЬСЯ,2.4900
ОТСУТСТВОВАТЬ,2.4800
МОЛОДОСТЬ,2.4800
ЗАДЫХАТЬСЯ,2.4800
ПОЛОЖЕННЫЙ,2.4800
ОЖИДАНИЕ,2.4800
УКАЗАНИЕ,2.4800
ПРЕДПОЛОЖЕНИЕ,2.4800
ПОТРЕБОВАТЬСЯ,2.4800
ПОДРАЗДЕЛЕНИЕ,2.4800
ПОЗДОРОВАТЬСЯ,2.4800
НАЛИВАТЬ,2.4800
ВЕРТЕТЬСЯ,2.4800
ВАЛЕНОК,2.4800
ФИНЛЯНДИЯ,2.4800
СОЛДАТИК,2.4800
СБОРНЫЙ,2.4800
КОМАНДИРОВКА,2.4800
ПУШОК,2.4800
НЕВРОЗ,2.4800
НАЦИЯ,2.4700
СВИДЕТЕЛЬСТВО,2.4700
ПРИЛАВОК,2.4700
ЗАДЕРЖИВАТЬСЯ,2.4700
КОЙКА,2.4700
УСТАТЬ,2.4700
ВНЕШНОСТЬ,2.4700
МЕЛОДИЯ,2.4700
ТВОРИТЬСЯ,2.4700
УГРЮМЫЙ,2.4700
ПИАНИСТКА,2.4700
ПОТНЫЙ,2.4700
СПРАВЕДЛИВОСТЬ,2.4700
ЛОПНУТЬ,2.4600
СОЦИАЛИСТИЧЕСКИЙ,2.4600
ОКРУЖЕНИЕ,2.4600
ЧЕЧЕНЕЦ,2.4600
НРАВСТВЕННЫЙ,2.4600
ПОДНЕСТИ,2.4600
БЕССМЫСЛЕННЫЙ,2.4600
КОРПОРАЦИЯ,2.4600
РАСПОРЯДИТЬСЯ,2.4600
НАРАСТАТЬ,2.4600
ФУРАЖКА,2.4600
СРАЖЕНИЕ,2.4600
ТВЕРДИТЬ,2.4600
ОКРУЖАТЬ,2.4500
ПРЕДУПРЕЖДЕНИЕ,2.4500
СВОЙСТВО,2.4500
ДЕМОКРАТИЯ,2.4500
РАСПОЛАГАТЬ,2.4500
ГАЗЕТНЫЙ,2.4500
КИВАТЬ,2.4500
УСТАЛОСТЬ,2.4500
СЕМЕЙСТВО,2.4500
ОБИДЕТЬСЯ,2.4500
НЕОБЫКНОВЕННЫЙ,2.4500
НЕПОСРЕДСТВЕННЫЙ,2.4400
СООБРАЖАТЬ,2.4400
ПОТРЯСТИ,2.4400
ВЕРЁВКА,2.4400
ВИТРИНА,2.4400
РАССПРАШИВАТЬ,2.4400
КРУЖИТЬСЯ,2.4400
ЗАСТРЯТЬ,2.4400
НЕИЗБЕЖНЫЙ,2.4400
СЛОЖНОСТЬ,2.4400
ВОРЧАТЬ,2.4400
СМУЩЕННО,2.4400
СОРЕВНОВАНИЕ,2.4300
СОЛДАТСКИЙ,2.4300
ПОЧЁТНЫЙ,2.4300
ИЗУМРУДНЫЙ,2.4300
ШЕВЕЛИТЬ,2.4300
СТРАЖНИК,2.4300
ПРОФЕССИЯ,2.4300
МОЧЬ,2.4300
УДИВИТЬСЯ,2.4300
ОТЧЁТЛИВО,2.4300
МЧАТЬСЯ,2.4300
МЕСТНОСТЬ,2.4300
РОЖДАТЬСЯ,2.4300
СОСЛАТЬСЯ,2.4300
ТКНУТЬ,2.4300
ЗЛОСТЬ,2.4300
ДИВИЗИЯ,2.4300
РАЗГЛЯДЫВАТЬ,2.4200
ШЕПТАТЬ,2.4200
ИСПУГАТЬСЯ,2.4200
ВЕЛИЧЕСТВО,2.4200
РЮМКА,2.4200
ТОЧНОСТЬ,2.4200
ПЕРЕБИРАТЬ,2.4200
СООРУЖЕНИЕ,2.4200
ПОСЕЩЕНИЕ,2.4200
ДОСТАТЬСЯ,2.4200
РВАТЬСЯ,2.4200
КАЮТА,2.4100
ПОБЕЖАТЬ,2.4100
БАГРОВЫЙ,2.4100
ПУБЛИКАЦИЯ,2.4100
ОТМЕЧАТЬСЯ,2.4100
ПРИХВАТИТЬ,2.4100
СЛАВКА,2.4100
ГОРОЖАНИН,2.4100
СТРИНГИ,2.4100
СКАМЬЯ,2.4000
ЗАБОЛЕВАНИЕ,2.4000
ИРОНИЯ,2.4000
КАЧАТЬСЯ,2.4000
СТИХОТВОРЕНИЕ,2.4000
ИНТЕРЕСОВАТЬ,2.4000
ШАГНУТЬ,2.4000
ПУГОВИЦА,2.4000
КАСТРЮЛЯ,2.4000
ВЫБЕЖАТЬ,2.4000
ОКРУЖАЮЩЕЕ,2.3900
СМЕТЬ,2.3900
ПРЕБЫВАНИЕ,2.3900
ОТКЛИКНУТЬСЯ,2.3900
СОЛЁНЫЙ,2.3900
ФАНТАЗИЯ,2.3900
ВООБРАЖЕНИЕ,2.3900
ЛЕКЦИЯ,2.3900
ПОСТОЯЛЫЙ,2.3800
УЦЕЛЕТЬ,2.3800
ОБОРВАТЬ,2.3800
НАТКНУТЬСЯ,2.3800
ЗАКУСИТЬ,2.3800
СТУКНУТЬ,2.3800
ДВЕРЦА,2.3800
ПОШЛЫЙ,2.3700
БЕСПОКОЙСТВО,2.3700
НАПРАВЛЯТЬСЯ,2.3700
СКЛОННЫЙ,2.3700
СОМНИТЕЛЬНЫЙ,2.3700
РЁВ,2.3700
СКОЛЬЗИТЬ,2.3700
ИСПУГАННО,2.3700
НАМЕРЕНИЕ,2.3700
ЗАМЕЧАНИЕ,2.3600
ВЕРАНДА,2.3600
ПРИЖАТЬСЯ,2.3600
СТУПЕНЬКА,2.3600
ХЛОПНУТЬ,2.3500
ЭКСПЕДИЦИЯ,2.3500
ПЕНСИЯ,2.3500
ИНТЕЛЛИГЕНТ,2.3500
БЛИЗОСТЬ,2.3400
СПАРЖА,2.3400
ВЛЮБЛЁННЫЙ,2.3400
КОНФЕТА,2.3400
ЭСТОНИЯ,2.3400
УВЕРЯТЬ,2.3300
ОБРУШИТЬСЯ,2.3300
КАЛИТКА,2.3300
ЖАЛОСТЬ,2.3300
АУДИТОРИЯ,2.3300
ПОСТУЧАТЬ,2.3300
ВЗДЫХАТЬ,2.3200
РАЗНООБРАЗНЫЙ,2.3200
ОБРАЗОВАТЬСЯ,2.3200
СДЕЛАТЬСЯ,2.3200
ПОВЕЗТИ,2.3100
ПРИЁМНЫЙ,2.3100
ПОДОЗРЕНИЕ,2.3100
ИНСТРУКЦИЯ,2.3100
ЗЛАТО,2.3100
ПЕРЕБИВАТЬ,2.3100
СВАЛИТЬСЯ,2.3100
БИОГРАФИЯ,2.3100
ИДЕОЛОГИЯ,2.3100
ПРОБИРАТЬСЯ,2.3100
РАЙКОМ,2.3100
ОЧНУТЬСЯ,2.3000
НАЧАЛЬСТВО,2.3000
ТЕМНЕТЬ,2.3000
ИНТЕЛЛИГЕНТНЫЙ,2.3000
РАЗМАХИВАТЬ,2.3000
БОСОЙ,2.3000
ИДЕОЛОГИЧЕСКИЙ,2.3000
СКЛАДКА,2.3000
КАЗАРМА,2.3000
СТУПАТЬ,2.3000
ГЕТЕРО,2.3000
ОДИНОЧЕСТВО,2.2900
ПРИПОДНЯТЬ,2.2900
ПОСПЕШИТЬ,2.2900
ПОРУЧЕНИЕ,2.2900
ЗЕМЛЯНКА,2.2900
ТРЕЩАТЬ,2.2900
САЗАН,2.2900
НЕГРОМКО,2.2800
ВСПЫХНУТЬ,2.2800
ПРОЗВУЧАТЬ,2.2800
ОЧУТИТЬСЯ,2.2800
КОРТОЧКИ,2.2700
ЗВЕНЕТЬ,2.2700
ОБИТАТЕЛЬ,2.2700
ОБЪЯТИЕ,2.2700
ПЫЛЬНЫЙ,2.2700
ЧУЖДЫЙ,2.2700
СТОЛОВЫЙ,2.2600
ЗАКАНЧИВАТЬСЯ,2.2600
ПОДТВЕРЖДАТЬ,2.2600
ПРОЯВЛЕНИЕ,2.2600
НЕСТИСЬ,2.2600
ВЕДАТЬ,2.2600
СВЕРКАЮЩИЙ,2.2600
ЗАПЕТЬ,2.2600
САМОУБИЙСТВО,2.2600
ВИДИМОСТЬ,2.2600
ПАРЕНЁК,2.2600
ПРОСТЫНЯ,2.2500
СЛУЧАТЬСЯ,2.2500
БЕСПОМОЩНЫЙ,2.2500
КИПЕТЬ,2.2500
ОПОМНИТЬСЯ,2.2500
МАЛОСТЬ,2.2500
УГРОЖАЮЩИЙ,2.2500
ВОЛНЕНИЕ,2.2400
ПРОЩЕНИЕ,2.2400
ОТКИНУТЬ,2.2400
НОЗДРЯ,2.2400
ИХНИЙ,2.2400
ПЕРЕКРЁСТОК,2.2400
ПОМАХАТЬ,2.2400
КЛЯСТЬСЯ,2.2300
ХОХОТАТЬ,2.2300
СТАРОСТЬ,2.2300
ЗЕМЛЯНИН,2.2300
ВОДИТЬСЯ,2.2200
ВРАЖДЕБНЫЙ,2.2200
ОКАЗЫВАТЬСЯ,2.2200
КАТИТЬ,2.2200
ВЕДОМСТВО,2.2200
ПРИКАЗЫВАТЬ,2.2100
БЛАГОДАРНЫЙ,2.2100
ИЗЛИШНИЙ,2.2100
НАДОЕСТЬ,2.2000
ОПРОКИНУТЬ,2.2000
ТОРЖЕСТВО,2.2000
УПИРАТЬСЯ,2.2000
БОЛТАТЬСЯ,2.2000
НЕВЫНОСИМЫЙ,2.1900
ВИНОВАТЫЙ,2.1900
ПРИЖИМАТЬ,2.1900
ЛАГЕРНЫЙ,2.1800
ВОЗНИКНОВЕНИЕ,2.1800
ПРИКЛЮЧЕНИЕ,2.1800
КОММУНИЗМ,2.1800
ГУДЕТЬ,2.1800
ВОЗБУЖДЕНИЕ,2.1800
ВЫГЛЯНУТЬ,2.1700
ДАВАТЬСЯ,2.1700
СМУГЛЫЙ,2.1700
ПРЕДСТАВЛЯТЬСЯ,2.1700
ОБЛЕГЧЕНИЕ,2.1600
ЦИВИЛИЗАЦИЯ,2.1500
ШВЫРНУТЬ,2.1500
ПОВОРАЧИВАТЬСЯ,2.1500
СОЦИАЛИЗМ,2.1500
ВОСПОМИНАНИЕ,2.1400
ШЁЛКОВЫЙ,2.1400
СВЕРКАТЬ,2.1400
ПРИСУТСТВУЮЩИЙ,2.1400
ПРИХОЖАЯ,2.1300
ПСИХИЧЕСКИЙ,2.1300
РОСЛЫЙ,2.1300
АРТИЛЛЕРИЯ,2.1300
ПОЛОСТЬ,2.1300
ПРОВИНЦИЯ,2.1300
БЕРЁЗА,2.1300
УДОСТОВЕРЕНИЕ,2.1300
ЭСКАЛАТОР,2.1300
НЕВОЗМОЖНЫЙ,2.1200
ПРИОТКРЫТЬ,2.1200
ОТВРАЩЕНИЕ,2.1200
БОЧОК,2.1200
ВЦЕПИТЬСЯ,2.1200
ТРОНУТЬСЯ,2.1200
СЛУЧАЙНОСТЬ,2.1100
ВЕРСТА,2.1100
МИЛИЦЕЙСКИЙ,2.1100
УДОВЛЕТВОРЕНИЕ,2.1100
ВСКОЧИТЬ,2.1100
ЗАМЕРЕТЬ,2.1100
ИМЕТЬСЯ,2.1000
РЕШЁТКА,2.1000
СХВАТИТЬСЯ,2.1000
НАСЛАЖДЕНИЕ,2.1000
РАВНОДУШНЫЙ,2.1000
ВЫХВАТИТЬ,2.1000
МНОГОЧИСЛЕННЫЙ,2.1000
ВООРУЖЁННЫЙ,2.1000
СПЕЦИАЛЬНОСТЬ,2.0900
НЕЖНОСТЬ,2.0900
ЛЮБОПЫТСТВО,2.0900
ОТОЗВАТЬСЯ,2.0900
ВООБРАЖАТЬ,2.0900
НЕВЕДОМЫЙ,2.0900
НАПРЯЖЁННЫЙ,2.0800
ТУФЛЯ,2.0800
ПОРЦИЯ,2.0800
ЗАДРАТЬ,2.0800
МУЧИТЕЛЬНЫЙ,2.0800
РАСТЕРЯТЬ,2.0800
КОПЫТО,2.0700
СОЖАЛЕНИЕ,2.0700
ОБСТОЯТЕЛЬСТВО,2.0700
ДРЕМАТЬ,2.0700
РАСКРЫТЫЙ,2.0700
РАССТРОЙСТВО,2.0700
ТУМБОЧКА,2.0600
МЕЛЬКАТЬ,2.0600
РАЗНОЦВЕТНЫЙ,2.0600
ТОНЕНЬКИЙ,2.0600
НЕЯСНЫЙ,2.0500
РАЗДРАЖЕНИЕ,2.0500
НЕПОДВИЖНЫЙ,2.0500
РАЗДАВАТЬСЯ,2.0500
НЕТЕРПЕЛИВЫЙ,2.0400
КИВНУТЬ,2.0400
ЛЫЖА,2.0400
МАТЕРИЯ,2.0400
СВОЙСТВЕННЫЙ,2.0400
НЕДОУМЕНИЕ,2.0400
ГРЕМЕТЬ,2.0400
ВОСПАЛЕНИЕ,2.0300
УСМЕШКА,2.0300
СТРАДАНИЕ,2.0200
НАГНУТЬСЯ,2.0200
ВОСХИЩЕНИЕ,2.0200
БЛЕСТЕТЬ,2.0200
ОБОРАЧИВАТЬСЯ,2.0100
НЕПРИВЫЧНЫЙ,2.0100
ЧУЯТЬ,2.0100
ОГЛЯДЕТЬСЯ,2.0100
НЕУВЕРЕННЫЙ,2.0100
СЛЫХАТЬ,2.0000
ВПОЛГОЛОСА,2.0000
БЕЗОБЛАЧНО,2.0000
ЗАОРАТЬ,2.0000
РАССЫПАТЬСЯ,2.0000
УДИВЛЕННЫЙ,1.9900
КАПИТАЛИЗМ,1.9900
УБЕЖДЕНИЕ,1.9800
РАСТЕРЯННО,1.9800
ПОКАЧАТЬ,1.9700
СКРИПЕТЬ,1.9700
ПРОШЕПТАТЬ,1.9700
ПРИНЯТЬСЯ,1.9700
ЗАНАВЕСКА,1.9600
БОРМОТАТЬ,1.9500
ПРОГОВОРИТЬ,1.9400
ВЕЛЕТЬ,1.9400
ЛИШЁННЫЙ,1.9300
СКЛОНИТЬСЯ,1.9300
РАСПАХНУТЬ,1.9300
СПАСТЬ,1.9300
НАКЛОНИТЬСЯ,1.9200
ПОГАСНУТЬ,1.9200
НАСТАТЬ,1.9200
НАСМЕШЛИВО,1.9200
ЗАСМЕЯТЬСЯ,1.9100
РАССТЕГНУТЬ,1.9100
ОБХВАТИТЬ,1.9100
РАССМЕЯТЬСЯ,1.9000
ДАБА,1.9000
КИНУТЬСЯ,1.9000
ЗАМЁРЗНУТЬ,1.9000
ПРЕЗРЕНИЕ,1.9000
ОВЕРДРАФТ,1.8900
МОЛОДЕНЬКИЙ,1.8900
ОБЯЗАННЫЙ,1.8800
УПЕРЕТЬСЯ,1.8700
ТАБУРЕТКА,1.8700
ТРУДНОСТЬ,1.8600
СМУТНЫЙ,1.8600
НАЦИОНАЛЬНОСТЬ,1.8600
ПОТЯНУТЬСЯ,1.8500
ЖАЛИТЬ,1.8400
ДЁРГАТЬ,1.8400
ПРЕДПОЧИТАТЬ,1.8300
СМОЧЬ,1.8300
СВЕДЕНИЕ,1.8300
СИОНИСТ,1.8300
ГЕККОН,1.8300
ПОДЧИНЁННЫЙ,1.8300
ВОЗМУТИТЬСЯ,1.8300
ПРОТЯГИВАТЬ,1.8300
НЕОПРЕДЕЛЁННЫЙ,1.8300
ХОТЕТЬСЯ,1.8200
ЗАСТЫТЬ,1.8200
ПОПЛЫТЬ,1.8100
ВОСКЛИКНУТЬ,1.8100
ПОВИСНУТЬ,1.8100
КОНЧАТЬСЯ,1.8100
ТРАНШЕЯ,1.8000
ПРИБЕЖАТЬ,1.7900
РИНУТЬСЯ,1.7800
РАСТЕРЯТЬСЯ,1.7800
ВЗДРОГНУТЬ,1.7800
СТАРАТЕЛЬНЫЙ,1.7700
УСЕСТЬСЯ,1.7700
ДОНОСИТЬСЯ,1.7700
МАСТЕРСКИЙ,1.7700
ПЕРЕСТАВАТЬ,1.7700
ДЕЙСТВИТЕЛЬНОСТЬ,1.7700
НЕТОРОПЛИВЫЙ,1.7500
ВЫЯСНИТЬСЯ,1.7500
ТРЕБОВАТЬСЯ,1.7400
ПРИЙТИСЬ,1.7300
ВГЛЯДЫВАТЬСЯ,1.7300
ВЫСУНУТЬСЯ,1.7300
НЕОЖИДАННОСТЬ,1.7200
ДЫМИТЬСЯ,1.7200
ОТКИНУТЬСЯ,1.7200
ПОЛЕЗТЬ,1.7200
СЛЫШНЫЙ,1.7200
ПОКРАСНЕТЬ,1.7100
ЧУВСТВОВАТЬСЯ,1.7100
ШЕПНУТЬ,1.7100
РАССУЖДЕНИЕ,1.7100
СТИСНУТЬ,1.7100
ГОДИТЬСЯ,1.7000
ПОГЛЯДЫВАТЬ,1.7000
ВЗДРАГИВАТЬ,1.7000
УДАТЬСЯ,1.7000
ВЫПРЯМИТЬСЯ,1.6900
ИНТЕЛЛИГЕНЦИЯ,1.6900
ДРОГНУТЬ,1.6800
НАМЕРЕННЫЙ,1.6800
РАЦИЯ,1.6800
НЕПРИЯТНОСТЬ,1.6800
ОБОЧИНА,1.6700
ЭМОЦИЯ,1.6600
ПОДБЕЖАТЬ,1.6600
РАЗВАЛИНА,1.6500
ЛЁТ,1.6500
РАССЕРДИТЬСЯ,1.6500
МАТЁРЫЙ,1.6400
МЕРЦАТЬ,1.6400
ПОТАЩИТЬ,1.6300
ПОДМИГНУТЬ,1.6200
УДАВАТЬСЯ,1.6100
ТОРОПЛИВЫЙ,1.6000
УБЕЖДЁННЫЙ,1.6000
ЗАДУМАТЬ,1.5900
ПРЕТЕНЗИЯ,1.5900
ОБРАДОВАТЬСЯ,1.5800
ПРИШЛЫЙ,1.5800
ОСЛОЖНЕНИЕ,1.5600
РАЗМЫШЛЕНИЕ,1.5500
СНИСХОДИТЕЛЬНЫЙ,1.5500
ЗАРАСТИ,1.5500
ОСВЕДОМИТЬСЯ,1.5400
СЛИЗИСТЫЙ,1.5400
НЕДАЛЁКИЙ,1.5400
ДЁРНУТЬ,1.5400
ПРЕЗРИТЕЛЬНЫЙ,1.5300
ПАЗУХА,1.5300
СИОНИСТСКИЙ,1.5300
ЗДРАВСТВОВАТЬ,1.5200
ПОМНИТЬСЯ,1.5100
КАЗЁННЫЙ,1.4900
УГОДНЫЙ,1.4700
РЕСНИЦА,1.4600
ПОДОСЛАТЬ,1.4500
ПЕРЕСПРОСИТЬ,1.4400
ВСПЫХИВАТЬ,1.4400
ПЁСТРЫЙ,1.4300
БРЕЗГЛИВЫЙ,1.4300
АХНУТЬ,1.4200
ВЫТЯНУТЬСЯ,1.4100
ПРИПОДНЯТЬСЯ,1.4100
ПОТРЯСАТЬ,1.4000
ИНТОНАЦИЯ,1.4000
ЗАТИХНУТЬ,1.3800
КОНЕЧНОСТЬ,1.3800
ОТДАЛЁННЫЙ,1.3700
МОРОЖЕНЫЙ,1.3700
БЕЗНАДЁЖНЫЙ,1.3600
ПОГОДИТЬ,1.3500
УСТАВИТЬСЯ,1.3500
ВЫЛЕЗТЬ,1.3500
ОБРЕЧЁННЫЙ,1.3400
ПОМЧАТЬСЯ,1.3400
ВСКРИКНУТЬ,1.3400
ПОДЧЁРКИВАТЬ,1.3400
ВЫПИЛИТЬ,1.3400
ЩЁЛКНУТЬ,1.3300
ПОКАТИТЬСЯ,1.3300
ПРОТЯЖЕНИЕ,1.3200
ЛЁГКОСТЬ,1.3100
ВИЦА,1.3100
ИЗУМЛЕНИЕ,1.3100
ВСКИНУТЬ,1.3000
УСЛАТЬ,1.2800
ВАННЫЙ,1.2600
НЕТЕРПЕНИЕ,1.2500
СЛЫШАТЬСЯ,1.2500
ШАМПАНСКИЙ,1.2400
СМУТИТЬСЯ,1.2400
ПАПИРОСА,1.2400
ПОКАЗАНИЕ,1.2400
МЕЛЬКНУТЬ,1.2300
ОГЛЯДЕТЬ,1.2100
ПОЧТИТЕЛЬНЫЙ,1.2100
СПОХВАТИТЬСЯ,1.2000
ФИЗИОНОМИЯ,1.1600
СИДУШКА,1.1400
СООБРАЖЕНИЕ,1.1200
УСМЕХНУТЬСЯ,1.1000
ПОДРОБНОСТЬ,1.1000
ХЛЕБОСОЛЬНЫЙ,1.0900
ПОПОЛЗТИ,1.0800
СТЫДНЫЙ,1.0800
ПОКАЧИВАТЬСЯ,1.0700
СКОМАНДОВАТЬ,1.0200
ПОМОРЩИТЬСЯ,1.0000
РАСКАЛИТЬ,1.0000
СКОЛЬЗНУТЬ,0.9900
ДЕЛОВИТЫЙ,0.9700
ВСЕВОЗМОЖНЫЙ,0.9600
НАХМУРИТЬСЯ,0.9500
РАЗДАТЬСЯ,0.9500
ОГЛЯДЫВАТЬ,0.9300
ПРИТИХНУТЬ,0.9200
ПРЕДСТОЯТЬ,0.8500
ЗАХОТЕТЬСЯ,0.8100
ПРОБОРМОТАТЬ,0.8100
ЗАРОСЛЬ,0.6800
МОСТОВЫЙ,0.6700
РВАНУТЬСЯ,0.6600
РАСПАХНУТЬСЯ,0.6400
ЧАСТНОСТЬ,0.3800
ДОШЛЫЙ,-0.3000
СТРОЧОК,-0.3500
ПРИДТИСЬ,-0.4000
БАТОПОРТ,-0.4000
ЧЕРТОВЫЙ,-0.4000
БУРКНУТЬ,-0.4000
ИЗДАЛЁКА,-0.4000
ПОПАЛИТЬ,-0.4000
НОРОВИТЬ,-0.4000
ДОНЕСТИСЬ,-0.4500
СЛОЖЁННЫЙ,-0.4500
ВИДНЕТЬСЯ,-0.4500
ВСКРИЧАТЬ,-0.4500
РАЗУМЕТЬСЯ,-0.5000
ПОКОСИТЬСЯ,-0.5000
ПРОВОРЧАТЬ,-0.5000
НЕСКОЛЬКИЕ,-0.5000
ГИМНАСТЁРКА,-0.5500
ПОСЛЫШАТЬСЯ,-0.5500
ПРЕДНАЗНАЧИТЬ,-0.6500
ПЕРЕГЛЯНУТЬСЯ,-0.6500
